ID,N_VICTIMAS,LUGAR_DEL_HECHO,COMUNA,TIPO_DE_CALLE,LONGITUD,LATITUD,VICTIMA,ACUSADO,FATAL,FECHA_Y_HORA
21651,1,GASCON y DIAZ VELEZ AV.,5,CALLE,-58.42467867091,-34.608630025984,MOTO,AUTO,False,2021-06-25 02:43:00
21652,1,LINIERS VIRREY y SAN JUAN AV.,5,CALLE,-58.413574467634,-34.625139664968,MOTO,AUTO,False,2021-06-25 05:15:00
21653,1,"RUIZ HUIDOBRO AV. y NAON, ROMULO",12,AVENIDA,-58.485996975863,-34.550440911487,MOTO,PEATON,False,2021-06-25 06:40:00
21654,1,"GONZALEZ, JOAQUIN V. 460",10,CALLE,-58.481414356703,-34.628169578024,MOTO,AUTO,False,2021-06-25 09:15:00
21655,1,ROSARIO y BARCO CENTENERA DEL,6,CALLE,-58.441101560324,-34.620823997286,PEATON,AUTO,False,2021-06-25 14:50:00
21656,2,GAONA AV. y NAZCA AV.,11,AVENIDA,-58.474189447735,-34.620496724202,MOTO,MOTO,False,2021-06-25 16:45:00
21657,1,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,AUTOPISTA,-58.377093345924,-34.640350824684,MOTO,AUTO,True,2021-06-25 15:10:00
21658,1,BRUIX AV. y TAPALQUE,9,AVENIDA,-58.491426113732,-34.645847954704,MOTO,PEATON,False,2021-06-25 16:00:00
21659,1,RUIZ HUIDOBRO AV. 4630,12,AVENIDA,-58.493114862815,-34.554642145265,PEATON,AUTO,False,2021-06-25 15:30:00
21660,1,"JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",10,AVENIDA,-58.521081012205,-34.633823090642,MOTO,AUTO,False,2021-06-25 16:50:00
21661,1,DE LOS CONSTITUYENTES AV. y NUEVA YORK,15,AVENIDA,-58.48808578659,-34.585550716662,MOTO,AUTO,False,2021-06-25 00:00:00
21662,1,CORDOBA AV. 4766,15,AVENIDA,-58.432091369639,-34.593191753076,CICLISTA,OBJETO FIJO,True,2021-06-25 18:50:00
21663,1,"PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",9,AUTOPISTA,-58.518399307019,-34.662524884133,MOTO,PEATON,False,2021-06-25 19:27:00
21664,1,"LUGONES, LEOPOLDO AV. y DORREGO AV.",14,AVENIDA,-58.416801253224,-34.562340848352,MOTO,AUTO,False,2021-06-25 17:00:00
21665,1,CHACABUCO y CHILE,1,CALLE,-58.375980025247,-34.616219075699,AUTO,AUTO,False,2021-06-25 23:10:00
21666,1,SD,SD,CALLE,-58.397231443815,-34.61273278163,MOTO,AUTO,False,2021-06-25 23:17:00
21667,2,BULNES 133,5,CALLE,-58.418482862383,-34.609246487561,MOTO,MOTO,False,2021-06-25 23:05:00
21668,1,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",12,AUTOPISTA,-58.509930461176,-34.56919739421,SD,SD,False,2021-06-25 07:35:00
21669,1,"DE LA TORRE, LISANDRO y ALBERDI, JUAN BAUTISTA AV.",9,CALLE,-58.507923613066,-34.656090077734,MOTO,AUTO,False,2021-06-25 13:30:00
21670,1,ASAMBLEA AV. 623,7,AVENIDA,-58.43460310469,-34.634208880052,PEATON,AUTO,False,2021-06-25 11:20:00
21671,1,FOREST AV. y ZARRAGA,15,AVENIDA,-58.462376652995,-34.576032065884,SD,AUTO,False,2021-06-25 18:40:00
21672,1,"GALVAN y BALBIN, RICARDO, DR. AV.",12,CALLE,-58.495679493236,-34.555300606022,MOTO,AUTO,False,2021-06-26 07:30:00
21673,1,"OLAGUER Y FELIU, VIRREY 2628",13,CALLE,-58.453255916391,-34.568704284874,PEATON,AUTO,False,2021-06-26 10:30:00
21674,1,LA PLATA AV. 1700,5,AVENIDA,-58.424420165454,-34.635581714091,MOTO,AUTO,False,2021-06-26 13:30:00
21675,1,GAONA AV. y SEGUROLA AV.,10,AVENIDA,-58.490220727319,-34.627701928561,PEATON,AUTO,False,2021-06-26 17:00:00
21676,1,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,2,AVENIDA,-58.385028782426,-34.587034850969,MOTO,AUTO,False,2021-06-26 16:30:00
21677,1,DIRECTORIO AV. 1617,6,AVENIDA,-58.449788893859,-34.630192167191,MOTO,AUTO,False,2021-06-26 21:50:00
21678,1,SANTA FE AV. y JUNIN,2,AVENIDA,-58.397373606482,-34.595559047148,MOTO,AUTO,False,2021-06-26 21:10:00
21679,1,MAURE y CHARLONE,15,CALLE,-58.450287386618,-34.583346654786,CICLISTA,AUTO,True,2021-06-26 23:08:00
21680,1,GASCON y ROCAMORA,5,CALLE,-58.423575094551,-34.599115657349,MOTO,PEATON,False,2021-06-26 23:30:00
21681,1,SALTA e INDEPENDENCIA AV.,1,CALLE,-58.383017688006,-34.617733294945,MOTO,AUTO,False,2021-06-26 23:30:00
21682,1,MORENO 2800,3,CALLE,-58.405240774724,-34.613602685692,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,2021-06-26 22:45:00
21683,1,AVELLANEDA AV. y SAN NICOLAS,10,AVENIDA,-58.479820532946,-34.628536254405,SD,SD,False,2021-06-26 12:00:00
21684,1,CASTRO BARROS y SAN JUAN AV.,5,CALLE,-58.418827276769,-34.625831630512,SD,SD,False,2021-06-27 01:10:00
21685,3,"PAZ, GRAL. AV. y LOS ROBLES",8,AUTOPISTA,-58.488679948315,-34.683773853459,AUTO,AUTO,False,2021-06-27 00:10:00
21686,2,SAN JUAN AV. y BOEDO AV.,5,AVENIDA,-58.416101386509,-34.625436235603,MOTO,AUTO,False,2021-06-27 07:40:00
21687,1,"MURGUIONDO y CHILAVERT, MARTINIANO, CORONEL",8,CALLE,-58.470071151645,-34.681320415083,AUTO,SD,False,2021-06-27 06:30:00
21688,1,"PAZ, GRAL. AV. y HUGO, VICTOR",10,AUTOPISTA,-58.531070946567,-34.614655568553,TRANSPORTE_PUBLICO,PEATON,False,2021-06-27 09:30:00
21689,2,RUIZ DE LOS LLANOS y LASCANO,10,CALLE,-58.517482720792,-34.628463859399,AUTO,AUTO,False,2021-06-27 11:05:00
21690,3,SANTANDER 2100,7,CALLE,-58.447940662164,-34.639875616715,AUTO,OBJETO FIJO,True,2021-06-27 14:50:00
21691,1,PASEO COLON AV. y SAN JUAN AV.,1,AVENIDA,-58.36831532426,-34.621686301429,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,2021-06-27 16:30:00
21692,1,RIVADAVIA AV. y OLIDEN,9,AVENIDA,-58.517409823784,-34.639136179642,MOTO,AUTO,False,2021-06-27 20:00:00
21693,1,"BRAVO, MARIO y CORDOBA AV.",14,CALLE,-58.416002875807,-34.597854205101,SD,SD,False,2021-06-27 21:09:00
21694,1,"SAN MARTIN AV. y TRELLES, MANUEL R.",15,AVENIDA,-58.467334188862,-34.602249147493,MOTO,AUTO,False,2021-06-27 21:00:00
21695,1,"CERVANTES y GONZALEZ, ELPIDIO",10,CALLE,-58.505767986604,-34.624458033638,AUTO,AUTO,False,2021-06-27 13:30:00
21696,1,PASEO COLON AV. e INDEPENDENCIA AV.,1,AVENIDA,-58.36980170839,-34.617164579149,MOTO,AUTO,False,2021-06-28 05:14:00
21697,1,COMBATE DE LOS POZOS y PAVON,3,CALLE,-58.392310006723,-34.626453946358,MOTO,AUTO,False,2021-06-28 09:30:00
21698,1,"URQUIZA, GRAL. y SAN JUAN AV.",3,AVENIDA,-58.408877935115,-34.624599555344,SD,SD,False,2021-06-28 10:00:00
21699,1,"GOYENA, PEDRO AV. 330",6,AVENIDA,-58.431804427131,-34.625794672692,MOTO,PEATON,False,2021-06-28 13:09:00
21700,1,"URQUIZA, GRAL. 1211",3,CALLE,-58.409074548312,-34.624801776589,PEATON,AUTO,False,2021-06-28 10:00:00
21701,1,"CHUTRO, PEDRO, PROF., DR. y ALMAFUERTE AV.",4,AVENIDA,-58.413053235623,-34.642581101705,SD,SD,False,2021-06-28 13:28:00
21702,3,"CHUTRO, PEDRO, PROF., DR. y ALMAFUERTE AV.",4,AVENIDA,-58.413053235623,-34.642581101705,AUTO,TRANSPORTE_PUBLICO,False,2021-06-28 13:20:00
21703,1,LLAVALLOL y LASCANO,11,CALLE,-58.491039557041,-34.610155400957,AUTO,PEATON,False,2021-06-28 13:00:00
21704,2,"CORRIENTES AV. y NEWBERY, JORGE AV.",15,AVENIDA,-58.450768435285,-34.588690532901,MOTO,AUTO,False,2021-06-28 12:00:00
21705,1,"PERON, EVA AV. y PAZ, GRAL. AV.",9,AVENIDA,-58.502517906284,-34.674503135662,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,2021-06-28 04:00:00
21706,1,"UGARTE, MANUEL 2622",13,CALLE,-58.463777294287,-34.557423695955,SD,SD,False,2021-06-28 14:40:00
21707,1,"ALBERDI, JUAN BAUTISTA AV. y OLIVERA AV.",10,AVENIDA,-58.486064755074,-34.640478183185,SD,SD,False,2021-06-28 16:58:00
21708,1,ALLENDE y TINOGASTA,11,CALLE,-58.514329406822,-34.611701213739,MOTO,AUTO,False,2021-06-28 16:00:00
21709,1,IRIGOYEN y ALVAREZ JONTE AV.,10,CALLE,-58.516380219314,-34.628449555267,MOTO,AUTO,False,2021-06-28 18:15:00
21710,1,SARMIENTO y CASTELLI,3,CALLE,-58.404660935086,-34.606457861733,MOTO,AUTO,False,2021-06-28 20:30:00
21711,3,"CARRANZA, ANGEL JUSTINIANO y EL SALVADOR",14,CALLE,-58.43740087526,-34.581709500021,AUTO,AUTO,False,2021-06-28 19:50:00
21712,1,CORDOBA AV. y RIOBAMBA,2,AVENIDA,-58.394399397877,-34.599673313703,MOTO,AUTO,False,2021-06-28 20:21:00
21713,2,"NAZCA AV. y ARANGUREN, JUAN F., DR.",7,AVENIDA,-58.472117034424,-34.625164552227,MOTO,AUTO,False,2021-06-28 21:10:00
21714,1,LA RIOJA 39,3,CALLE,-58.409069254326,-34.610793378552,MOTO,PEATON,False,2021-06-28 21:40:00
21715,2,"WARNES AV. y JUSTO, JUAN B. AV.",15,AVENIDA,-58.450876925698,-34.599308378433,MOTO,MOTO,False,2021-06-28 23:30:00
21716,1,SARMIENTO 2788,3,CALLE,-58.405742903436,-34.606712715142,PEATON,MOTO,False,2021-06-28 12:21:00
21717,1,"VARELA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,AVENIDA,-58.438504130889,-34.655547549545,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,2021-06-28 19:20:00
21718,1,MIRAFLORES y COBO AV.,7,CALLE,-58.439226481324,-34.643119996907,MOTO,AUTO,False,2021-06-28 16:00:00
21719,1,SD,SD,AVENIDA,-58.4175230279675,-34.621411348124994,PEATON,MOTO,False,2021-06-29 08:00:00
21720,1,CORDOBA AV. y AYACUCHO,2,AVENIDA,-58.395819574611,-34.599702699343,SD,SD,False,2021-06-29 09:05:00
21721,4,REMEDIOS y LARRAZABAL,9,CALLE,-58.495539863027,-34.657712864116,AUTO,AUTO,False,2021-06-29 10:00:00
21722,1,"PAZ, GRAL. AV. y LOS CEDROS",8,AUTOPISTA,-58.488921759603,-34.683591639509,AUTO,AUTO,False,2021-06-29 10:40:00
21723,2,SAN MARTIN AV. y NAVARRO,15,AVENIDA,-58.498383769399,-34.596367529388,AUTO,AUTO,False,2021-06-29 13:30:00
21724,1,"VEGA, NICETO, CNEL. AV. y CARRANZA, ANGEL JUSTINIANO",14,AVENIDA,-58.441451367891,-34.585246976587,MOTO,AUTO,False,2021-06-29 10:20:00
21725,1,GIRIBONE y CESPEDES,15,CALLE,-58.455581461752,-34.580401627279,MOTO,AUTO,False,2021-06-29 12:20:00
21726,1,"SAN PEDRITO AV. y FALCON, RAMON L.,CNEL.",7,AVENIDA,-58.468991194585,-34.632154320814,MOTO,MOTO,False,2021-06-29 15:00:00
21727,1,"ALBERDI, JUAN BAUTISTA AV. y GORDILLO, TIMOTEO",9,AVENIDA,-58.508775232972,-34.656707442937,AUTO,AUTO,False,2021-06-29 13:30:00
21728,1,COCHABAMBA y ENTRE RIOS AV.,3,CALLE,-58.391434573837,-34.623987209139,SD,SD,False,2021-06-29 14:00:00
21729,2,PIEDRAS y CHILE,1,CALLE,-58.37742922313,-34.616292288378,MOTO,AUTO,False,2021-06-29 16:15:00
21730,1,ESTADOS UNIDOS 1341,1,CALLE,-58.384957213691,-34.618462162457,PEATON,AUTO,False,2021-06-29 15:00:00
21731,1,"SCALABRINI ORTIZ, RAUL AV. y RAMIREZ DE VELASCO, JUAN",15,AVENIDA,-58.436596328125,-34.598485107235,MOTO,AUTO,False,2021-06-29 17:00:00
21732,1,"HUERGO, ING. AV. e INDEPENDENCIA AV.",1,AVENIDA,-58.366596550438,-34.616877781292,MOTO,AUTO,False,2021-06-29 17:30:00
21733,1,"DEL LIBERTADOR AV. y PAZ, GRAL. AV.",13,AVENIDA,-58.467434718017,-34.534768743446,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,
21734,1,"LAFERRERE, GREGORIO DE y ROBERTSON",7,CALLE,-58.458540977772,-34.636135879115,SD,SD,False,2021-06-29 17:15:00
21735,1,"CABILDO AV. y PINO, VIRREY DEL",13,AVENIDA,-58.452288587109,-34.566108624629,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,2021-06-29 14:30:00
21736,1,SD,SD,AVENIDA,-58.44631511745667,-34.57414249572434,SD,SD,False,2021-06-29 14:45:00
21737,1,SD,SD,AVENIDA,-58.44034164780433,-34.58217636681967,SD,SD,False,2021-06-29 07:30:00
21738,1,"THAMES y VEGA, NICETO, CNEL.",14,CALLE,-58.434368178152,-34.590210237915,AUTO,AUTO,False,2021-06-30 00:00:00
21739,1,SAN MARTIN AV. y CONDARCO,15,AVENIDA,-58.489526041864,-34.597296389154,MOTO,PEATON,False,2021-06-30 07:00:00
21740,5,"JUSTO, JUAN B. AV. y CABRERA, JOSE A.",14,AVENIDA,-58.436675600269,-34.586787569032,TRANSPORTE_PUBLICO,AUTO,False,2021-06-30 10:00:00
21741,1,CHICLANA AV. y BOEDO AV.,5,AVENIDA,-58.416165611246,-34.637503003733,MOTO,CAMION,False,2021-06-30 11:25:00
21742,1,MANZANARES 3061,12,CALLE,-58.475558280566,-34.550314421106,MOTO,CAMION,False,2021-06-30 12:20:00
21743,1,RODRIGUEZ PEÃ‘A 1582,2,CALLE,-58.390275706359,-34.591770107753,MOTO,AUTO,False,2021-06-30 13:45:00
21744,1,CABILDO AV. y GOROSTIAGA,13,AVENIDA,-58.442957665413,-34.570915483727,PEATON,AUTO,False,2021-06-30 12:40:00
21745,1,ALBERTI y CONSTITUCION,3,CALLE,-58.400183978427,-34.626170313854,MOTO,CAMION,False,2021-06-30 15:15:00
21746,1,CHORROARIN AV. y GIRIBONE,15,AVENIDA,-58.469521447618,-34.579402961539,MOTO,PEATON,False,2021-06-30 17:00:00
21747,1,"GOYENECHE, ROBERTO PARQUE AV. y LARRALDE, CRISOLOGO AV.",12,AVENIDA,-58.486085388374,-34.558507885967,MOTO,PEATON,False,2021-06-30 16:06:00
21748,1,"ALVEAR, MARCELO T. DE y AZCUENAGA",2,CALLE,-58.400288425028,-34.596743493297,MOTO,AUTO,False,2021-06-30 17:15:00
21749,1,CORDOBA AV. 3850,5,AVENIDA,-58.420961191165,-34.597928421295,MOTO,AUTO,False,2021-06-30 17:17:00
21750,2,"PERON, EVA AV. y ACOSTA, MARIANO",9,AVENIDA,-58.467123116319,-34.646002228653,PEATON,MOTO,False,2021-06-30 19:30:00
21751,1,"SCALABRINI ORTIZ, RAUL AV. y HONDURAS",14,AVENIDA,-58.425891883776,-34.591530773397,PEATON,TRANSPORTE_PUBLICO,False,2021-06-30 21:00:00
21752,1,SD,SD,CALLE,-58.44017952639834,-34.610482101563996,SD,SD,False,2021-06-30 09:25:00
21753,1,SD,SD,CALLE,-58.45446716902067,-34.629433429731,SD,SD,False,2021-06-30 20:00:00
21754,1,"PERON, EVA AV. y LAGUNA",9,AVENIDA,-58.468754811643,-34.648384757898,SD,SD,False,2021-06-30 14:30:00
21755,1,"CALVO, CARLOS y DEAN FUNES",3,CALLE,-58.406154023932,-34.621817784594,AUTO,AUTO,False,2021-07-01 02:03:00
21756,1,"PAZ, GRAL. AV. y PERON, EVA AV.",9,AUTOPISTA,-58.502517906284,-34.674503135662,AUTO,AUTO,False,2021-07-01 12:25:00
21757,2,CONDARCO 552,7,CALLE,-58.469340160065,-34.624976529904,MOTO,PEATON,False,2021-07-01 13:30:00
21758,1,DIRECTORIO AV. y ALBARIÃ‘O,9,AVENIDA,-58.493357303392,-34.652807474852,PEATON,TRANSPORTE_PUBLICO,False,2021-07-01 13:30:00
21759,1,MONROE 4867,12,CALLE,-58.483776836606,-34.572605396525,TRANSPORTE_PUBLICO,MOTO,False,2021-07-01 13:00:00
21760,1,"ROCA, CNEL. AV. 3660",8,AVENIDA,-58.442065294854,-34.668451575794,AUTO,AUTO,False,2021-07-01 15:00:00
21761,1,CONGRESO AV. y HOLMBERG,12,AVENIDA,-58.480840544637,-34.564861919151,AUTO,AUTO,False,2021-07-01 15:00:00
21762,1,"SAN JUAN BAUTISTA DE LA SALLE AV. y BILBAO, FRANCISCO",9,AVENIDA,-58.483308186093,-34.653319400477,MOTO,PEATON,False,2021-07-01 16:30:00
21763,1,FERNANDEZ y DERQUI AV.,9,CALLE,-58.470114801926,-34.651174287417,MOTO,AUTO,False,2021-07-01 18:00:00
21764,2,"CARRIL, SALVADOR MARIA DEL AV. y ESTADO PLURINACIONAL DE BOLIVIA",15,AVENIDA,-58.49479351485,-34.588594223749,AUTO,AUTO,False,2021-07-01 19:40:00
21765,2,MEXICO y BOLIVAR,1,CALLE,-58.373187727133,-34.614853718143,AUTO,AUTO,False,2021-07-01 19:45:00
21766,1,CORRIENTES AV. y URUGUAY,1,AVENIDA,-58.386525898382,-34.603992269934,MOTO,TRANSPORTE_PUBLICO,False,2021-07-01 20:30:00
21767,3,MAZA y CASEROS AV.,5,CALLE,-58.413194195985,-34.638429433295,AUTO,AUTO,False,2021-07-01 22:20:00
21768,1,"ALCORTA, AMANCIO AV. 1501",4,AVENIDA,-58.384843717409,-34.63455155701,MOTO,AUTO,False,2021-07-01 19:30:00
21769,1,DEL LIBERTADOR AV. y ECHEVERRIA,13,AVENIDA,-58.446871975618,-34.55763691552,MOTO,AUTO,False,2021-07-01 23:38:00
21770,1,"RAMIREZ DE VELASCO, JUAN y ACEVEDO",15,CALLE,-58.438352781119,-34.596614392847,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,2021-07-01 18:35:00
21771,1,SD,SD,AVENIDA,-58.472327231861,-34.613244142424,SD,SD,False,2021-07-01 08:00:00
21772,1,VIRGILIO y CAMARONES,10,CALLE,-58.506301682603,-34.629873892001,SD,SD,False,2021-07-02 06:40:00
21773,3,"AMENABAR y HERNANDEZ, JOSE",13,CALLE,-58.455434166775,-34.566785079276,AUTO,AUTO,False,2021-07-02 06:30:00
21774,2,"AZOPARDO y GARAY, JUAN DE AV.",1,CALLE,-58.366620459628,-34.624026616065,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,2021-07-02 07:30:00
21775,1,GALLARDO 257,9,CALLE,-58.523774826519,-34.636431771753,MOTO,AUTO,False,2021-07-02 10:00:00
21776,1,"DEL LIBERTADOR AV. y BULLRICH, INT. AV.",14,AVENIDA,-58.423246998572,-34.571168288888,MOTO,AUTO,False,2021-07-02 10:50:00
21777,1,SAAVEDRA e INDEPENDENCIA AV.,3,CALLE,-58.402249422635,-34.618754729436,MOTO,AUTO,False,2021-07-02 10:40:00
21778,1,"HUERGO, ING. AV. 610",1,AVENIDA,-58.366629401958,-34.614670771837,MOTO,AUTO,False,2021-07-02 11:40:00
21779,1,YERBAL 3652,10,CALLE,-58.478807805244,-34.632071398624,PEATON,AUTO,False,2021-07-02 12:30:00
21780,1,RIVADAVIA AV. y SALTA,1,AVENIDA,-58.383467956071,-34.608576851352,PEATON,AUTO,False,2021-07-02 12:40:00
21781,1,"PAZ, GRAL. AV. y MONTE",9,AUTOPISTA,-58.502577390365,-34.67326988686,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,2021-07-02 14:30:00
21782,1,"PAZ, GRAL. AV. y CONCORDIA",11,AUTOPISTA,-58.516016340596,-34.584758313143,MOTO,AUTO,False,2021-07-02 14:57:00
21783,1,RIVADAVIA AV. y CASTRO BARROS AV.,5,AVENIDA,-58.421011444072,-34.611479483144,MOTO,AUTO,False,2021-07-02 14:00:00
21784,1,"JUSTO, JUAN B. AV. y REPETTO, NICOLAS, DR.",15,AVENIDA,-58.454992738341,-34.602121957633,MOTO,AUTO,False,2021-07-02 16:00:00
21785,1,"TRES ARROYOS y LAMAS, ANDRES",11,CALLE,-58.465744908872,-34.611689607344,MOTO,AUTO,True,2021-07-02 17:00:00
21786,2,"PAZ, GRAL. AV. y PALMAR",9,AUTOPISTA,-58.528819730929,-34.643878159067,AUTO,AUTO,False,2021-07-02 17:00:00
21787,1,ESTADO DE ISRAEL AV. y LERMA,15,AVENIDA,-58.427854383221,-34.598363512925,MOTO,AUTO,False,2021-07-02 15:38:00
21788,1,CASEROS AV. y ZAVALETA,4,AVENIDA,-58.403783481933,-34.636792935457,AUTO,AUTO,False,2021-07-02 19:00:00
21789,1,"ECHAGUE, PEDRO y SOLIS",1,CALLE,-58.389165741463,-34.630201129666,MOTO,AUTO,False,2021-07-02 19:00:00
21790,1,CONGRESO AV. y AIZPURUA,12,AVENIDA,-58.498492601179,-34.574139564614,MOTO,AUTO,False,2021-07-02 20:00:00
21791,1,"PUEYRREDON AV. y FIGUEROA ALCORTA, PRES. AV.",2,AVENIDA,-58.390565937948,-34.584185691079,MOTO,OBJETO FIJO,False,2021-07-02 22:00:00
21792,2,"PEPIRI y ALCORTA, AMANCIO AV.",4,CALLE,-58.407407863824,-34.65170653138,AUTO,AUTO,False,2021-07-02 22:30:00
21793,1,"PUEYRREDON, HONORIO, DR. AV. y VIALE, LUIS",15,AVENIDA,-58.447858477328,-34.604697576808,PEATON,AUTO,False,2021-07-02 23:30:00
21794,1,ZEPITA y VELEZ SARSFIELD AV.,4,CALLE,-58.388452216846,-34.658189437773,SD,SD,False,2021-07-02 10:10:00
21795,1,"ALBERDI, JUAN BAUTISTA AV. y OLIDEN",9,AVENIDA,-58.504070996121,-34.653033720172,PEATON,TRANSPORTE_PUBLICO,False,2021-07-02 11:45:00
21796,1,GUARDIA NACIONAL y ARTIGAS MANUEL DE,9,CALLE,-58.49720452079,-34.644695419492,MOTO,AUTO,False,2021-07-02 21:40:00
21797,1,CUENCA 330,10,CALLE,-58.475336658934,-34.628251934682,SD,SD,False,2021-07-02 15:00:00
21798,1,ESTADO DE ISRAEL AV. y LERMA,15,AVENIDA,-58.427854383221,-34.598363512925,MOTO,AUTO,False,2021-07-03 02:00:00
21799,1,SD,1,AVENIDA,-58.4093914487395,-34.6138452404615,PEATON,MOTO,False,2021-07-03 07:28:00
21800,1,ENTRE RIOS AV. y BRASIL,4,AVENIDA,-58.390928514258,-34.629326967998,PEATON,AUTO,False,2021-07-03 09:55:00
21801,1,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,AUTOPISTA,-58.500738109269,-34.5497951022,AUTO,AUTO,False,2021-07-03 13:00:00
21802,1,"RECUERO, CASIMIRO, TTE. CNEL. y CULPINA",7,CALLE,-58.458601951884,-34.641205223755,MOTO,PEATON,False,2021-07-03 11:45:00
21803,1,"PAZ, GRAL. AV. y CERVANTES",11,AUTOPISTA,-58.526962863484,-34.608096986762,CAMION,AUTO,False,2021-07-03 15:00:00
21804,1,9 DE JULIO AV. y ARROYO,1,AVENIDA,-58.382066363241,-34.591585527472,MOTO,AUTO,True,2021-07-03 14:50:00
21805,1,GURRUCHAGA y HONDURAS,14,CALLE,-58.429230040673,-34.589346713721,MOTO,AUTO,False,2021-07-03 14:05:00
21806,1,"CORRIENTES AV. y LACROZE, FEDERICO AV.",15,AVENIDA,-58.455118992156,-34.586981576311,MOTO,TRANSPORTE_PUBLICO,False,2021-07-03 14:54:00
21807,1,CALLAO AV. y CORRIENTES AV.,3,AVENIDA,-58.392289656654,-34.604435273925,AUTO,AUTO,False,2021-07-03 19:00:00
21808,1,SAN JUAN AV. 2343,3,AVENIDA,-58.3984892227,-34.6231347577,MOTO,MOTO,False,2021-07-03 19:40:00
21809,1,BOLIVAR 1257,1,CALLE,-58.372981290818,-34.622604182072,MOTO,AUTO,False,2021-07-03 14:50:00
21810,1,"DELLEPIANE, LUIS, TTE. GRAL. y CAÃ‘ADA DE GOMEZ",8,AVENIDA,-58.480948491777,-34.680769324312,SD,SD,False,2021-07-03 19:30:00
21811,2,SD,SD,AVENIDA,-58.460188313888494,-34.658912523484005,SD,SD,False,2021-07-03 19:10:00
21812,1,"DIAZ, AVELINO 1377",7,CALLE,-58.439428136,-34.637055722656,MOTO,AUTO,False,2021-07-03 22:00:00
21813,1,"JUSTO, JUAN B. AV. y NICARAGUA",14,AVENIDA,-58.431672404915,-34.583100006599,MOTO,AUTO,False,2021-07-03 22:30:00
21814,1,"IRIARTE, GRAL. AV. e IGUAZU",4,AVENIDA,-58.40466627273,-34.650457770468,AUTO,AUTO,False,2021-07-03 21:15:00
21815,1,SEGUROLA AV. y BACACAY,10,AVENIDA,-58.484730737071,-34.632071795369,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,2021-07-03 18:45:00
21816,1,CONGRESO AV. y HOLMBERG,12,AVENIDA,-58.480840544637,-34.564861919151,MOTO,PEATON,False,2021-07-03 11:00:00
21817,1,PAVON y SAN JOSE,1,CALLE,-58.385754740897,-34.626110303548,MOTO,AUTO,False,2021-07-04 00:15:00
21818,4,"GARAY, JUAN DE AV. 3266",4,AVENIDA,-58.411147784194,-34.630387180101,SD,SD,False,2021-07-04 10:00:00
21819,1,ECHEANDIA y SAN JUAN BAUTISTA DE LA SALLE AV.,9,CALLE,-58.472944410903,-34.655405110953,MOTO,PEATON,False,2021-07-04 09:00:00
21820,1,POLA y ZUVIRIA,8,CALLE,-58.481292759777,-34.664789569709,AUTO,AUTO,False,2021-07-04 00:00:00
21821,1,"SAN JOSE y ALSINA, ADOLFO",1,CALLE,-58.386157965049,-34.611088334287,AUTO,AUTO,False,2021-07-04 13:00:00
21822,1,MAIPU AV. 1232,1,AVENIDA,-58.376649097313,-34.593843393488,MOTO,AUTO,False,2021-07-04 18:00:00
21823,1,"CABEZON, JOSE LEON y SAN MARTIN AV.",11,CALLE,-58.51666580027,-34.589995587217,AUTO,PEATON,False,2021-07-04 18:20:00
21824,1,CABILDO AV. y BLANCO ENCALADA,13,AVENIDA,-58.45909670451,-34.559227420651,MOTO,MOTO,False,2021-07-04 20:38:00
21825,3,SAN JUAN AV. y BOEDO AV.,5,AVENIDA,-58.416101386509,-34.625436235603,AUTO,AUTO,False,2021-07-04 21:50:00
21826,1,BELGRANO AV. 2645,3,AVENIDA,-58.403505016282,-34.614381977428,MOTO,AUTO,False,2021-07-04 22:35:00
21827,1,CHICLANA AV. y BOEDO AV.,5,AVENIDA,-58.416165611246,-34.637503003733,SD,SD,False,2021-07-04 23:23:00
21828,1,BELGRANO AV. y ENTRE RIOS AV.,3,AVENIDA,-58.391713520434,-34.613824010185,MOTO,AUTO,False,2021-07-04 23:30:00
21829,1,CERRITO y LAVALLE,1,CALLE,-58.382278114343,-34.602582108212,MOTO,AUTO,False,2021-07-04 20:55:00
21830,1,NAZCA y HABANA,12,CALLE,-58.499498596836,-34.58926497274,AUTO,AUTO,False,2021-07-04 21:30:00
