,ID,N_VICTIMAS,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,LONGITUD,LATITUD,VICTIMA,ACUSADO,FECHA_Y_HORA,FATAL
9498,10804,1,SD,CALLE,4,-58.374954,-34.629639,PEATON,CICLISTA,2019-10-25 13:30:00,False
9518,10824,1,SD,AVENIDA,10,-58.498087,-34.624056,MOTO,PEATON,2019-10-25 12:10:00,False
9519,10825,1,"MADERO Y VIEDMA, FRANCISCO DE 0, BARRIO:   , JURISDICCIÓN COMISARIA:",CALLE,9,-58.525187,-34.638197,TRANSPORTE_PUBLICO,PEATON,2019-10-25 20:30:00,False
9522,10828,1,SD,CALLE,15,-58.438588,-34.592685,CICLISTA,PEATON,2019-10-26 11:37:00,False
9540,10846,1,SD,CALLE,15,-58.432507,-34.601022,CICLISTA,PEATON,2019-10-27 23:00:00,False
9551,10857,1,SD,AVENIDA,4,-58.362388,-34.629303,TRANSPORTE_PUBLICO,PEATON,2019-10-27 17:50:00,False
9552,10858,1,SD,CALLE,8,-58.460963,-34.671658,PEATON,MOTO,2019-10-27 19:30:00,False
9555,10861,2,"PAZ, GRAL. AV. 14120, BARRIO: VILLA LUGANO  , JURISDICCIÓN COMISARIA:  VECINAL 8A",AVENIDA,8,-58.501297,-34.674176,TRANSPORTE_PUBLICO,PEATON,2019-10-27 17:00:00,False
9557,10863,1,SD,CALLE,12,-58.477428,-34.575873,MOTO,PEATON,2019-10-28 02:30:00,False
9566,10872,1,SD,AVENIDA,9,-58.501639,-34.67398,TRANSPORTE_PUBLICO,PEATON,2019-10-28 13:40:00,False
9568,10874,2,SD,AVENIDA,12,-58.470928,-34.561006,AUTO,PEATON,2019-10-28 18:38:00,False
9578,10884,1,SD,CALLE,7,-58.45883,-34.62072,CICLISTA,PEATON,2019-10-29 10:10:00,False
9579,10885,1,SD,AVENIDA,11,-58.474189,-34.620496,CICLISTA,PEATON,2019-10-29 14:00:00,False
9580,10886,1,SD,AVENIDA,13,-58.445686,-34.571549,CICLISTA,PEATON,2019-10-29 20:10:00,False
9581,10887,1,COMISARIA:  VECINAL 3A. CALLE Y ALTURA:  TUCUMAN 2454 PISO:  DPTO:  BARRIO: BALVANERA,CALLE,3,-58.40161,-34.602188,CICLISTA,PEATON,2019-10-29 15:00:00,False
9582,10888,1,SD,AVENIDA,12,-58.495877,-34.54839,MOTO,CICLISTA,2019-10-29 07:50:00,False
9593,10899,2,SD,CALLE,10,-58.50044,-34.640137,MOTO,PEATON,2019-10-29 14:30:00,False
9618,10924,1,SD,CALLE,15,-58.456565,-34.604985,MOTO,PEATON,2019-10-30 11:00:00,False
9646,10952,1,"VEGA, NICETO, CNEL. Y MALABIA 0, BARRIO: PALERMO  , JURISDICCIÓN COMISARIA:  VECINAL 14A",AVENIDA,14,-58.430325,-34.592944,MOTO,PEATON,2019-10-30 19:30:00,False
9661,10967,1,SD,AUTOPISTA,15,-58.429774,-34.596593,AUTO,PEATON,2019-10-31 14:30:00,False
9662,10968,1,SD,CALLE,10,-58.477802,-34.630295,MOTO,PEATON,2019-10-31 15:05:00,False
9665,10971,1,SD,AVENIDA,11,-58.467848,-34.611303,TRANSPORTE_PUBLICO,PEATON,2019-10-31 12:40:00,False
9667,10973,1,SD,CALLE,15,-58.460022,-34.604094,TRANSPORTE_PUBLICO,PEATON,2019-10-31 10:00:00,False
9668,10974,1,SD,AVENIDA,7,-58.456177,-34.648841,TRANSPORTE_PUBLICO,PEATON,2019-10-31 17:00:00,False
9670,10976,1,SD,AVENIDA,15,-58.442264,-34.602053,MOTO,PEATON,2019-10-31 17:49:00,False
9674,10980,1,SD,AVENIDA,9,-58.517471,-34.661982,AUTO,PEATON,2019-10-31 18:15:00,False
9677,10983,1,SD,AVENIDA,5,-58.422846,-34.626424,AUTO,PEATON,2019-10-31 22:40:00,False
9678,10984,1,SD,CALLE,9,-58.528384,-34.650764,AUTO,PEATON,2019-10-31 22:05:00,False
9680,10986,1,"GODOY CRUZ Y VEGA, NICETO, CNEL. 0, BARRIO: PALERMO  , JURISDICCIÓN COMISARIA:  VECINAL 14A",CALLE,14,-58.436198,-34.588906,CICLISTA,MOTO,2019-11-01 20:47:00,False
9681,10987,1,SD,CALLE,3,-58.406907,-34.625924,CICLISTA,PEATON,2019-11-01 21:40:00,False
9683,10989,1,SD,AVENIDA,9,-58.530003,-34.639963,TRANSPORTE_PUBLICO,PEATON,2019-11-01 06:02:31,False
9684,10990,1,SD,AVENIDA,8,-58.464153,-34.669643,AUTO,PEATON,2019-11-01 05:55:00,False
9685,10991,1,SD,CALLE,SD,-58.452815,-34.6566095,AUTO,PEATON,2019-11-01 07:40:00,False
9688,10994,1,SD,CALLE,9,-58.488857,-34.643484,MOTO,PEATON,2019-11-01 11:50:00,False
9691,10997,1,"MOSCONI GENERAL AV. Y ARTIGAS, JOSE GERVASIO, GRAL. 0, BARRIO: VILLA PUEYRREDON  , JURISDICCIÓN COMISARIA:  VECINAL 12B",CALLE,12,-58.497655,-34.583483,TRANSPORTE_PUBLICO,PEATON,2019-11-01 19:20:00,False
9693,10999,1,"USPALLATA 3336, BARRIO: PARQUE PATRICIOS  , JURISDICCIÓN COMISARIA:  VECINAL 4A",AVENIDA,4,-58.411143,-34.639699,PEATON,TRANSPORTE_PUBLICO,2019-11-01 19:00:00,False
9694,11000,1,SD,CALLE,5,-58.424705,-34.608999,CICLISTA,PEATON,2019-11-02 21:50:00,False
9695,11001,1,SD,AVENIDA,4,-58.372812,-34.65113,CICLISTA,PEATON,2019-11-02 20:30:00,False
9696,11002,1,"RIVADAVIA AV. Y MAZA 0, BARRIO: ALMAGRO  , JURISDICCIÓN COMISARIA:  VECINAL 5A",CALLE,5,-58.417344,-34.610941,CICLISTA,PEATON,2019-11-02 10:30:00,False
9697,11003,1,"DEL LIBERTADOR AV. Y BULNES 0, BARRIO: PALERMO  , JURISDICCIÓN COMISARIA:  VECINAL 14C",AVENIDA,14,-58.405572,-34.579776,CICLISTA,PEATON,2019-11-02 12:50:00,False
9698,11004,1,"MOZART Y ECHEANDIA 0, BARRIO: PARQUE AVELLANEDA  , JURISDICCIÓN COMISARIA:  VECINAL 9C",CALLE,9,-58.473746,-34.656159,CICLISTA,PEATON,2019-11-02 13:30:00,False
9699,11005,1,SD,AVENIDA,6,-58.443192,-34.616333,AUTO,PEATON,2019-11-02 00:00:00,False
9700,11006,1,SD,CALLE,1,-58.36888,-34.613008,AUTO,PEATON,2019-11-02 07:30:00,False
9701,11007,1,"ROCA, CNEL. AV. Y ESCALADA AV. 0, BARRIO: VILLA SOLDATI  , JURISDICCIÓN COMISARIA:  VECINAL 8B",CALLE,8,-58.450304,-34.679587,AUTO,PEATON,2019-11-02 16:20:00,False
9705,11011,1,"SIMBRON Y CERVANTES 0, BARRIO: VILLA DEVOTO  , JURISDICCIÓN COMISARIA:  VECINAL 11B",AVENIDA,11,-58.51949,-34.613968,TRANSPORTE_PUBLICO,PEATON,2019-11-02 18:40:00,False
9710,11016,1,"LOPEZ, CARLOS ANTONIO Y NAZCA 0, BARRIO: VILLA PUEYRREDON  , JURISDICCIÓN COMISARIA:  VECINAL 12B",AVENIDA,12,-58.502977,-34.585408,MOTO,PEATON,2019-11-02 21:30:00,False
9711,11017,2,"MONROE Y PACHECO 0, BARRIO: VILLA URQUIZA  , JURISDICCIÓN COMISARIA:  VECINAL 12C",AVENIDA,12,-58.484232,-34.573093,MOTO,PEATON,2019-11-02 22:30:00,False
9712,11018,1,"CASTRO, EMILIO AV. Y PIZARRO 0, BARRIO: LINIERS  , JURISDICCIÓN COMISARIA:  VECINAL 9B",CALLE,9,-58.506696,-34.647893,MOTO,PEATON,2019-11-03 14:30:00,False
9713,11019,1,"EMPEDRADO Y GUTIERREZ, RICARDO 0, BARRIO: VILLA DEL PARQUE  , JURISDICCIÓN COMISARIA:  VECINAL 11A",CALLE,11,-58.481701,-34.600386,MOTO,PEATON,2019-11-03 16:30:00,False
9717,11023,1,"PEÑA 2310, BARRIO: RECOLETA  , JURISDICCIÓN COMISARIA:  VECINAL 2A",AVENIDA,2,-58.397677,-34.590478,CICLISTA,PEATON,2019-11-04 20:00:00,False
9719,11025,1,SD,AVENIDA,4,-58.361785,-34.63649,MOTO,PEATON,2019-11-04 02:20:00,False
9723,11029,1,SD,CALLE,SD,-58.453627,-34.579311000000004,MOTO,PEATON,2019-11-04 11:20:00,False
9727,11033,2,"PELLEGRINI, CARLOS Y ALVEAR, MARCELO T. DE 0, BARRIO: RETIRO  , JURISDICCIÓN COMISARIA:  VECINAL 1A",AVENIDA,1,-58.381425,-34.596688,MOTO,PEATON,2019-11-04 15:40:00,False
9730,11036,1,SD,AVENIDA,1,-58.379195,-34.608898,MOTO,PEATON,2019-11-04 22:10:00,False
9735,11041,1,SD,AUTOPISTA,3,-58.407817,-34.604256,MOTO,PEATON,2019-11-05 21:50:00,False
9737,11043,1,SD,CALLE,1,-58.374131,-34.623885,TRANSPORTE_PUBLICO,PEATON,2019-11-05 08:15:00,False
9739,11045,1,"SALTA 560, BARRIO: MONSERRAT  , JURISDICCIÓN COMISARIA:  VECINAL 1B",AVENIDA,1,-58.383088,-34.614978,TRANSPORTE_PUBLICO,PEATON,2019-11-05 11:00:00,False
9741,11047,1,"ACOYTE AV. 702, BARRIO: CABALLITO  , JURISDICCIÓN COMISARIA:  VECINAL 6A",AVENIDA,6,-58.439552,-34.610394,PEATON,TRANSPORTE_PUBLICO,2019-11-05 00:00:00,False
9742,11048,1,SD,AVENIDA,14,-58.404651,-34.580515,AUTO,PEATON,2019-11-05 15:18:00,False
9743,11049,1,SD,AVENIDA,11,-58.50882,-34.608335,MOTO,PEATON,2019-11-05 12:00:00,False
9747,11053,1,"ALMAFUERTE AV. Y SAENZ AV. 0, BARRIO: NUEVA POMPEYA  , JURISDICCIÓN COMISARIA:  VECINAL 4B",AUTOPISTA,4,-58.416287,-34.648423,TRANSPORTE_PUBLICO,PEATON,2019-11-05 14:30:00,False
9748,11054,1,COMISARIA:  VECINAL 13A. CALLE Y ALTURA:  OLAZABAL 2342 PISO:  DPTO:  BARRIO: BELGRANO,AUTOPISTA,13,-58.45771,-34.559807,MOTO,PEATON,2019-11-05 00:20:00,False
9749,11055,1,"ENTRE RIOS AV. 1054, BARRIO: CONSTITUCION  , JURISDICCIÓN COMISARIA:  VECINAL 1C",AVENIDA,1,-58.391494,-34.620953,TRANSPORTE_PUBLICO,PEATON,2019-11-05 20:40:00,False
9751,11057,1,"COMISARÍA 13, BARRIO: BALVANERA  , JURISDICCIÓN COMISARIA:  VECINAL 3A",AVENIDA,3,-58.394792,-34.603418,CICLISTA,PEATON,2019-11-06 18:30:00,False
9752,11058,1,"BALBIN, RICARDO, DR. AV. Y GOYENECHE, ROBERTO PARQUE AV. 0, BARRIO: SAAVEDRA  , JURISDICCIÓN COMISARIA:  VECINAL 12A",AVENIDA,12,-58.488359,-34.55495,CICLISTA,PEATON,2019-11-06 19:35:00,False
9754,11060,1,"CARRIL, SALVADOR MARIA DEL AV. Y TRIPOLI 0, BARRIO: AGRONOMIA  , JURISDICCIÓN COMISARIA:  VECINAL 15C",AVENIDA,15,-58.495359,-34.588946,MOTO,PEATON,2019-11-06 09:10:00,False
9755,11061,1,SD,AVENIDA,8,-58.460718,-34.703796,PEATON,MOTO,2019-11-06 09:00:00,False
9759,11065,1,SD,AVENIDA,8,-58.435401,-34.672911,MOTO,PEATON,2019-11-06 13:30:00,False
9760,11066,1,SD,CALLE,8,-58.460718,-34.703796,PEATON,TRANSPORTE_PUBLICO,2019-11-06 14:59:59,False
9761,11067,1,SD,AVENIDA,SD,-58.428674,-34.646641,MOTO,PEATON,2019-11-06 16:00:00,False
9764,11070,1,SD,CALLE,5,-58.417512,-34.598877,AUTO,PEATON,2019-11-06 14:55:00,False
9765,11071,2,"PIEDRA BUENA AV. Y DE LA ROSA, JOSE I., DR. 0, BARRIO: VILLA LUGANO  , JURISDICCIÓN COMISARIA:  VECINAL 8A",CALLE,8,-58.494547,-34.671286,MOTO,PEATON,2019-11-06 16:20:00,False
9766,11072,1,"MONTEVIDEO 462, BARRIO: SAN NICOLAS  , JURISDICCIÓN COMISARIA:  VECINAL 1B",CALLE,1,-58.389481,-34.603521,MOTO,PEATON,2019-11-06 15:45:00,False
9768,11074,1,SD,CALLE,7,-58.442808,-34.636056,MOTO,PEATON,2019-11-06 17:10:00,False
9769,11075,1,"SAN JUAN AV. Y 9 DE JULIO AV. 0, BARRIO: CONSTITUCION  , JURISDICCIÓN COMISARIA:  VECINAL 1C",AVENIDA,1,-58.381002,-34.622148,PEATON,MOTO,2019-11-06 04:00:00,False
9770,11076,1,SD,CALLE,7,-58.431395,-34.640459,MOTO,PEATON,2019-11-06 19:30:00,False
9771,11077,1,SD,AVENIDA,5,-58.413188,-34.604136,MOTO,PEATON,2019-11-06 19:50:00,False
9772,11078,1,COMISARIA:  VECINAL 7B. CALLE Y ALTURA:  CURAPALIGUE 800 PISO:  DPTO:  BARRIO: PARQUE CHACABUCO,CALLE,7,-58.44928,-34.633254,TRANSPORTE_PUBLICO,PEATON,2019-11-06 17:30:00,False
9775,11081,2,"MENDOZA Y HOLMBERG 0, BARRIO: VILLA URQUIZA  , JURISDICCIÓN COMISARIA:  VECINAL 12C",AVENIDA,12,-58.47486,-34.571427,AUTO,PEATON,2019-11-06 18:30:00,False
9776,11082,1,"REPUBLICA BOLIVARIANA DE VENEZUELA Y ALBERTI 0, BARRIO: BALVANERA  , JURISDICCIÓN COMISARIA:  VECINAL 3B",AVENIDA,3,-58.401265,-34.615508,TRANSPORTE_PUBLICO,PEATON,2019-11-06 16:30:00,False
9778,11084,1,"FIGUEROA ALCORTA, PRES. AV. Y NOBLE, JULIO ARGENTINO 0, BARRIO: PALERMO  , JURISDICCIÓN COMISARIA:  VECINAL 14C",CALLE,14,-58.423907,-34.562018,CICLISTA,PEATON,2019-11-07 08:50:00,False
9779,11085,1,"GURRUCHAGA Y LOYOLA 0, BARRIO: VILLA CRESPO  , JURISDICCIÓN COMISARIA:  VECINAL 15B",AVENIDA,15,-58.437045,-34.594331,CICLISTA,PEATON,2019-11-07 14:00:00,False
9780,11086,1,"ALVAREZ, JULIAN Y BERUTI 0, BARRIO: PALERMO  , JURISDICCIÓN COMISARIA:  VECINAL 14A",AVENIDA,14,-58.412526,-34.585246,CICLISTA,PEATON,2019-11-07 17:15:00,False
9784,11090,1,SD,AVENIDA,14,-58.439417,-34.566143,MOTO,PEATON,2019-11-07 17:00:00,False
9785,11091,1,"GAONA AV. Y CHIVILCOY 0, BARRIO: FLORESTA  , JURISDICCIÓN COMISARIA:  VECINAL 10A",CALLE,10,-58.485382,-34.625714,MOTO,PEATON,2019-11-07 12:00:00,False
9798,11104,1,"TERRADA Y JUSTO, JUAN B. AV. 0, BARRIO: VILLA SANTA RITA  , JURISDICCIÓN COMISARIA:  VECINAL 11A",CALLE,11,-58.475173,-34.617029,MOTO,PEATON,2019-11-07 21:45:00,False
9799,11105,1,"SAENZ AV. Y ALCORTA, AMANCIO AV. 0, BARRIO: NUEVA POMPEYA  , JURISDICCIÓN COMISARIA:  VECINAL 4B",AVENIDA,4,-58.416485,-34.656744,MOTO,PEATON,2019-11-07 16:00:00,False
9800,11106,1,"BONORINO, ESTEBAN, CNEL. AV. Y FERNANDEZ DE LA CRUZ, F., GRAL. AV. 0, BARRIO: FLORES  , JURISDICCIÓN COMISARIA:  VECINAL 7A",CALLE,7,-58.434577,-34.653006,AUTO,PEATON,2019-11-07 18:45:00,False
9801,11107,1,"ZAPIOLA Y ARENAL, CONCEPCION 0, BARRIO: COLEGIALES  , JURISDICCIÓN COMISARIA:  VECINAL 13C",CALLE,13,-58.442581,-34.579218,CICLISTA,PEATON,2019-11-08 11:35:00,False
9802,11108,1,"AZARA Y GUALEGUAY 0, BARRIO: BARRACAS  , JURISDICCIÓN COMISARIA:  VECINAL 4D",CALLE,4,-58.372476,-34.632978,CICLISTA,PEATON,2019-11-08 12:00:00,False
9803,11109,1,"MURGUIONDO Y ECHEANDIA 0, BARRIO: VILLA LUGANO  , JURISDICCIÓN COMISARIA:  VECINAL 8A",AVENIDA,8,-58.487367,-34.668098,CICLISTA,PEATON,2019-11-08 22:00:00,False
9806,11112,1,SD,AVENIDA,5,-58.413188,-34.604136,AUTO,PEATON,2019-11-08 07:40:00,False
9808,11114,1,SD,CALLE,SD,-58.472223,-34.637626,MOTO,PEATON,2019-11-08 12:00:00,False
9811,11117,3,"PARAGUAY Y SALGUERO, JERONIMO 0, BARRIO: PALERMO  , JURISDICCIÓN COMISARIA:  VECINAL 14A",CALLE,14,-58.416972,-34.590329,TRANSPORTE_PUBLICO,PEATON,2019-11-08 14:55:00,False
9812,11118,1,SD,CALLE,3,-58.405719,-34.60557,PEATON,MOTO,2019-11-08 12:50:00,False
9814,11120,1,"DEL LIBERTADOR AV. Y RODRIGUEZ PEÑA 0, BARRIO: RECOLETA  , JURISDICCIÓN COMISARIA:  VECINAL 2A",CALLE,2,-58.385033,-34.587034,MOTO,PEATON,2019-11-08 15:50:00,False
9818,11124,1,"RIO DE JANEIRO 83, BARRIO: ALMAGRO  , JURISDICCIÓN COMISARIA:  VECINAL 5A",AVENIDA,5,-58.430021,-34.61421,MOTO,PEATON,2019-11-08 19:30:00,False
9820,11126,1,"GOYENA, PEDRO AV. Y THOMPSON 0, BARRIO: CABALLITO  , JURISDICCIÓN COMISARIA:  VECINAL 6B",AVENIDA,6,-58.439117,-34.62626,MOTO,PEATON,2019-11-08 20:30:00,False
9821,11127,1,SD,CALLE,7,-58.45684,-34.641113,MOTO,PEATON,2019-11-09 23:10:00,False
9822,11128,2,"ALVAREZ THOMAS AV. Y CESPEDES 0, BARRIO: CHACARITA  , JURISDICCIÓN COMISARIA:  VECINAL 15A",CALLE,15,-58.454864,-34.579243,MOTO,PEATON,2019-11-09 01:56:00,False
9823,11129,1,SD,AVENIDA,1,-58.381109,-34.601355,AUTO,PEATON,2019-11-09 12:40:06,False
9825,11131,3,"ALBERDI, JUAN BAUTISTA AV. 2764, BARRIO: FLORES  , JURISDICCIÓN COMISARIA:  VECINAL 7C",CALLE,7,-58.466722,-34.632835,AUTO,PEATON,2019-11-09 15:00:00,False
9827,11133,1,SD,AVENIDA,9,-58.501639,-34.67398,MOTO,PEATON,2019-11-09 17:30:00,False
9834,11140,1,"ROCA, CNEL. AV. Y SALADILLO 0, BARRIO: VILLA RIACHUELO  , JURISDICCIÓN COMISARIA:  VECINAL 8C",CALLE,8,-58.469296,-34.697196,AUTO,PEATON,2019-11-10 21:50:00,False
9835,11141,1,"SAN JUAN BAUTISTA DE LA SALLE AV. 2156, BARRIO: PARQUE AVELLANEDA  , JURISDICCIÓN COMISARIA:  VECINAL 9C",AVENIDA,9,-58.4759,-34.654576,PEATON,TRANSPORTE_PUBLICO,2019-11-10 18:00:00,False
9836,11142,1,SD,CALLE,4,-58.366574,-34.628265,CICLISTA,PEATON,2019-11-11 07:50:00,False
9839,11145,1,SD,AVENIDA,1,-58.381348,-34.597843,PEATON,MOTO,2019-11-11 08:15:00,False
9841,11147,1,"DIRECTORIO AV. Y LACARRA 0, BARRIO: PARQUE AVELLANEDA  , JURISDICCIÓN COMISARIA:  VECINAL 9C",CALLE,9,-58.479928,-34.641301,MOTO,PEATON,2019-11-11 10:50:00,False
9843,11149,1,"SANTA FE AV. 4190, BARRIO: PALERMO  , JURISDICCIÓN COMISARIA:  VECINAL 14A",AVENIDA,14,-58.421657,-34.581387,MOTO,PEATON,2019-11-11 12:50:00,False
9846,11152,1,SD,CALLE,8,-58.450642,-34.680034,PEATON,MOTO,2019-11-11 15:30:00,False
9847,11153,1,SD,CALLE,12,-58.500649,-34.552046,AUTO,PEATON,2019-11-11 17:35:00,False
9849,11155,1,"SOLER Y BORGES, JORGE LUIS 0, BARRIO: PALERMO VIA PUBLICA  , JURISDICCIÓN COMISARIA:  VECINAL 14A",AVENIDA,14,-58.426068,-34.586043,PEATON,CICLISTA,2019-11-11 20:00:00,False
9850,11156,1,SD,CALLE,7,-58.424922,-34.640437,AUTO,PEATON,2019-11-11 20:15:00,False
9852,11158,1,"DELGADO 1500, BARRIO: COLEGIALES  , JURISDICCIÓN COMISARIA:  VECINAL 13C",CALLE,13,-58.461907,-34.57588,TRANSPORTE_PUBLICO,PEATON,2019-11-11 14:30:00,False
9853,11159,1,"PERON, EVA AV. Y MARTINEZ CASTRO 0, BARRIO: PARQUE AVELLANEDA  , JURISDICCIÓN COMISARIA:  VECINAL 9C",AVENIDA,9,-58.467945,-34.647227,TRANSPORTE_PUBLICO,PEATON,2019-11-11 17:09:00,False
9854,11160,1,"NEWBERY, JORGE AV. Y GIRARDOT 0, BARRIO: CHACARITA  , JURISDICCIÓN COMISARIA:  VECINAL 15A",AVENIDA,15,-58.456809,-34.594344,CICLISTA,PEATON,2019-11-12 21:15:00,False
9857,11163,1,SD,AVENIDA,7,-58.469639,-34.630705,MOTO,PEATON,2019-11-12 07:00:00,False
9861,11167,1,SD,CALLE,14,-58.431317,-34.576805,MOTO,CICLISTA,2019-11-12 13:30:00,False
9863,11169,1,"RIVADAVIA AV. Y CARHUE 0, BARRIO: LINIERS  , JURISDICCIÓN COMISARIA:  VECINAL 9B",CALLE,9,-58.525096,-34.639048,MOTO,PEATON,2019-11-12 16:00:00,False
9865,11171,1,"CATAMARCA 47, BARRIO: BALVANERA  , JURISDICCIÓN COMISARIA:  VECINAL 3A",CALLE,3,-58.40753,-34.610921,TRANSPORTE_PUBLICO,PEATON,2019-11-12 11:15:00,False
9866,11172,1,COMISARIA:  VECINAL 3A. CALLE Y ALTURA:  PUEYRREDON AV. 500 PISO:  DPTO:  BARRIO: BALVANERA,AVENIDA,3,-58.40548,-34.60458,TRANSPORTE_PUBLICO,PEATON,2019-11-12 16:11:00,False
9867,11173,1,"ESTRADA Y SENILLOSA 0, BARRIO: PARQUE CHACABUCO  , JURISDICCIÓN COMISARIA:  VECINAL 7B",AVENIDA,7,-58.427406,-34.630651,AUTO,PEATON,2019-11-12 13:15:00,False
9871,11177,1,SD,AVENIDA,11,-58.509191,-34.60425,PEATON,MOTO,2019-11-12 16:45:00,False
9875,11181,1,SD,AVENIDA,SD,-58.483571,-34.6088205,MOTO,PEATON,2019-11-12 18:30:00,False
9876,11182,1,"GUTENBERG 3485, BARRIO: VILLA DEVOTO  , JURISDICCIÓN COMISARIA:  VECINAL 11B",AVENIDA,11,-58.506261,-34.594836,MOTO,PEATON,2019-11-12 17:00:00,False
9882,11188,1,"CARICANCHA Y ESTRADA 0, BARRIO: PARQUE CHACABUCO  , JURISDICCIÓN COMISARIA:  VECINAL 7B",AVENIDA,7,-58.432203,-34.631336,MOTO,CICLISTA,2019-11-12 20:00:00,False
9884,11190,1,"MARTINEZ CASTRO Y PERON, EVA AV. 0, BARRIO: PARQUE AVELLANEDA  , JURISDICCIÓN COMISARIA:  VECINAL 9C",AVENIDA,9,-58.467945,-34.647227,TRANSPORTE_PUBLICO,PEATON,2019-11-12 09:30:00,False
9885,11191,1,"MORON Y CARRASCO AV. 0, BARRIO: VELEZ SARSFIELD  , JURISDICCIÓN COMISARIA:  VECINAL 10A",AVENIDA,10,-58.493578,-34.630539,TRANSPORTE_PUBLICO,PEATON,2019-11-12 11:20:00,False
9887,11193,1,SD,CALLE,SD,-58.4812525,-34.593247,CICLISTA,MOTO,2019-11-13 02:15:00,False
9888,11194,1,SD,AVENIDA,SD,-58.47508975,-34.574601,CICLISTA,PEATON,2019-11-13 00:00:00,False
9889,11195,1,"IBERA Y CRAMER AV. 0, BARRIO: NUÑEZ  , JURISDICCIÓN COMISARIA:  VECINAL 13B",CALLE,13,-58.468927,-34.555955,CICLISTA,PEATON,2019-11-13 19:50:00,False
9890,11196,1,"ALVAREZ THOMAS AV. Y CESPEDES 0, BARRIO: CHACARITA  , JURISDICCIÓN COMISARIA:  VECINAL 15A",CALLE,15,-58.454864,-34.579243,CICLISTA,PEATON,2019-11-13 12:00:00,False
9891,11197,1,"RIVADAVIA AV. Y MARMOL, JOSE 0, BARRIO: ALMAGRO  , JURISDICCIÓN COMISARIA:  VECINAL 5A",CALLE,5,-58.426107,-34.613711,CICLISTA,PEATON,2019-11-13 15:00:00,False
9892,11198,1,SD,CALLE,1,-58.380853,-34.582191,MOTO,PEATON,2019-11-13 23:30:00,False
9895,11201,1,"CORDOBA AV. Y AZCUENAGA 0, BARRIO: RECOLETA  , JURISDICCIÓN COMISARIA:  VECINAL 2B",AVENIDA,2,-58.401075,-34.599483,MOTO,TRANSPORTE_PUBLICO,2019-11-13 13:40:00,False
9899,11205,1,"INDEPENDENCIA AV. Y URQUIZA, GRAL. 0, BARRIO: SAN CRISTOBAL  , JURISDICCIÓN COMISARIA:  VECINAL 3B",CALLE,3,-58.409257,-34.620021,MOTO,PEATON,2019-11-13 16:30:00,False
9900,11206,1,"INDEPENDENCIA AV. 4348, BARRIO: BOEDO  , JURISDICCIÓN COMISARIA:  VECINAL 5B",AVENIDA,5,-58.42704,-34.622052,TRANSPORTE_PUBLICO,PEATON,2019-11-13 17:20:00,False
9907,11213,1,"IRIGOYEN, BERNARDO DE Y BRASIL 0, BARRIO: CONSTITUCION  , JURISDICCIÓN COMISARIA:  VECINAL 1C",AVENIDA,1,-58.378501,-34.627486,AUTO,PEATON,2019-11-13 21:50:00,False
9908,11214,1,"RIVADAVIA AV. 7060, BARRIO: FLORES  , JURISDICCIÓN COMISARIA:  VECINAL 7C",CALLE,7,-58.464927,-34.629603,AUTO,PEATON,2019-11-13 09:30:00,False
9915,11221,1,"MOM Y COBO AV. 0, BARRIO: PARQUE CHACABUCO  , JURISDICCIÓN COMISARIA:  VECINAL 7B",AVENIDA,7,-58.434682,-34.642205,CICLISTA,PEATON,2019-11-14 13:45:00,False
9916,11222,1,"SAN JUAN AV. Y LIMA 0, BARRIO: CONSTITUCION  , JURISDICCIÓN COMISARIA:  VECINAL 1C",AVENIDA,1,-58.381434,-34.62216,CICLISTA,PEATON,2019-11-14 15:30:00,False
9919,11225,1,"GARCIA, JUAN AGUSTIN Y BAHIA BLANCA 0, BARRIO: FLORESTA  , JURISDICCIÓN COMISARIA:  VECINAL 10A",AVENIDA,10,-58.493632,-34.617578,MOTO,PEATON,2019-11-14 09:00:00,False
9920,11226,1,SD,AVENIDA,10,-58.528968,-34.634814,MOTO,PEATON,2019-11-14 08:00:00,False
9923,11229,1,SD,AVENIDA,15,-58.441602,-34.606238,AUTO,PEATON,2019-11-14 11:50:00,False
9928,11234,1,"MADERO 396, BARRIO: LINIERS  , JURISDICCIÓN COMISARIA:  VECINAL 9B",AVENIDA,9,-58.525636,-34.634796,PEATON,TRANSPORTE_PUBLICO,2019-11-14 16:00:00,False
9932,11238,1,"VARELA AV. 1301, BARRIO: FLORES  , JURISDICCIÓN COMISARIA:  VECINAL 7A",AVENIDA,7,-58.453675,-34.644128,TRANSPORTE_PUBLICO,PEATON,2019-11-14 14:50:00,False
9936,11242,1,SD,CALLE,1,-58.377157,-34.598912,MOTO,CICLISTA,2019-11-14 18:10:00,False
9938,11244,1,"MELINCUE 4900, BARRIO: VILLA DEVOTO  , JURISDICCIÓN COMISARIA:  VECINAL 11B",AVENIDA,11,-58.513014,-34.614399,AUTO,PEATON,2019-11-14 17:00:00,False
9939,11245,1,"RIVADAVIA AV. Y ROSARIO 0, BARRIO: CABALLITO  , JURISDICCIÓN COMISARIA:  VECINAL 6B",CALLE,6,-58.441103,-34.620823,TRANSPORTE_PUBLICO,PEATON,2019-11-14 07:00:00,False
